pm02_minute_total_direct	2	e772e4c96c13a33c148ab0b17bd7621e7e34a022a3f40f1aba725f2cb2123014	1.049576	634e511d-f890-472e-8e69-36f641898c8e	{"read_rows":"26622","read_bytes":"319464","written_rows":"0","written_bytes":"0","total_rows_to_read":"26622","result_rows":"1","result_bytes":"136","elapsed_ns":"5629655","memory_usage":"3667221"}
pm02_minute_total_direct	3	e772e4c96c13a33c148ab0b17bd7621e7e34a022a3f40f1aba725f2cb2123014	0.362851	0a0b76b5-c3c5-4a4d-952b-d7d47b9dcbce	{"read_rows":"26622","read_bytes":"319464","written_rows":"0","written_bytes":"0","total_rows_to_read":"26622","result_rows":"1","result_bytes":"136","elapsed_ns":"10514699","memory_usage":"3667221"}
pm03_minute_platform_range	1	955be9cbe86aadeb570b630bde8759f8eb96992da1b681b5dca095533f2ad9d2	0.419552	498febe3-5e61-490f-8ff3-b82c7f78b8f7	{"read_rows":"24577","read_bytes":"491521","written_rows":"0","written_bytes":"0","total_rows_to_read":"24577","result_rows":"1","result_bytes":"5136","elapsed_ns":"51832293","memory_usage":"5762276"}
pm03_minute_platform_range	2	955be9cbe86aadeb570b630bde8759f8eb96992da1b681b5dca095533f2ad9d2	0.437921	969ebbd8-bb03-453a-ad06-2828db96e19a	{"read_rows":"24577","read_bytes":"491521","written_rows":"0","written_bytes":"0","total_rows_to_read":"24577","result_rows":"1","result_bytes":"5136","elapsed_ns":"60265121","memory_usage":"5754384"}
pm03_minute_platform_range	3	955be9cbe86aadeb570b630bde8759f8eb96992da1b681b5dca095533f2ad9d2	0.470168	e0d41ae6-5369-406c-9c21-b662ae4506af	{"read_rows":"24577","read_bytes":"491521","written_rows":"0","written_bytes":"0","total_rows_to_read":"24577","result_rows":"1","result_bytes":"5136","elapsed_ns":"43278096","memory_usage":"5733032"}
pm04_minute_platform_content_range	1	65e73b1f7a7cd1cf2d77285704eb5b4b3c815072c96105e7748b4df8a562d846	0.454356	7c96ab0a-740a-49bb-8428-d9c18828a980	{"read_rows":"16385","read_bytes":"368433","written_rows":"0","written_bytes":"0","total_rows_to_read":"16385","result_rows":"1","result_bytes":"5392","elapsed_ns":"54069495","memory_usage":"5755866"}
pm04_minute_platform_content_range	2	65e73b1f7a7cd1cf2d77285704eb5b4b3c815072c96105e7748b4df8a562d846	1.122123	d3863a3a-86bb-4c5e-8173-136bc820897c	{"read_rows":"16385","read_bytes":"368433","written_rows":"0","written_bytes":"0","total_rows_to_read":"16385","result_rows":"1","result_bytes":"5392","elapsed_ns":"38251512","memory_usage":"5777358"}
pm04_minute_platform_content_range	3	65e73b1f7a7cd1cf2d77285704eb5b4b3c815072c96105e7748b4df8a562d846	0.447488	881b17cc-95b4-402a-9781-e27f0e3835c2	{"read_rows":"16385","read_bytes":"368433","written_rows":"0","written_bytes":"0","total_rows_to_read":"16385","result_rows":"1","result_bytes":"5392","elapsed_ns":"37331221","memory_usage":"5777166"}
pm05_minute_total_series_lookup	1	e772e4c96c13a33c148ab0b17bd7621e7e34a022a3f40f1aba725f2cb2123014	1.066313	4dcad84c-e895-427a-8731-3d3eac9cc476	{"read_rows":"56146","read_bytes":"449168","written_rows":"0","written_bytes":"0","total_rows_to_read":"56146","result_rows":"1","result_bytes":"136","elapsed_ns":"11713549","memory_usage":"4631200"}
pm05_minute_total_series_lookup	2	e772e4c96c13a33c148ab0b17bd7621e7e34a022a3f40f1aba725f2cb2123014	0.400777	1c60b04c-cafd-4c55-9f08-c2200c7ffae9	{"read_rows":"56146","read_bytes":"449168","written_rows":"0","written_bytes":"0","total_rows_to_read":"56146","result_rows":"1","result_bytes":"136","elapsed_ns":"25140691","memory_usage":"4641642"}
pm05_minute_total_series_lookup	3	e772e4c96c13a33c148ab0b17bd7621e7e34a022a3f40f1aba725f2cb2123014	0.410476	b7a3e253-f06b-481a-a487-e5d5e7df7817	{"read_rows":"56146","read_bytes":"449168","written_rows":"0","written_bytes":"0","total_rows_to_read":"56146","result_rows":"1","result_bytes":"136","elapsed_ns":"14403732","memory_usage":"4631184"}
tr01_trap_dimensioned_view_max	1	0817e5a008d379976fbe771fb726fdf1fde0bd77b2e7b6efbdf061777088c111	1.048526	04d923fc-3e85-4d78-ab4d-322d18033143	{"read_rows":"28073","read_bytes":"617827","written_rows":"0","written_bytes":"0","total_rows_to_read":"28073","result_rows":"1","result_bytes":"272","elapsed_ns":"16001113","memory_usage":"13595434"}
tr01_trap_dimensioned_view_max	2	0817e5a008d379976fbe771fb726fdf1fde0bd77b2e7b6efbdf061777088c111	0.386308	b1cc5d1d-5669-4556-8e64-70f85172df50	{"read_rows":"28073","read_bytes":"617827","written_rows":"0","written_bytes":"0","total_rows_to_read":"28073","result_rows":"1","result_bytes":"272","elapsed_ns":"16386934","memory_usage":"13595466"}
